timestamp,source_ip,host,log_type,severity,raw_message,tags
2026-06-14T19:15:55.408945+00:00,107.106.101.83,proxy-01,réseau,warning,Connection from 80.202.190.112:48142 to 10.213.227.40:5432 ESTABLISHED,"tls, error"
2026-06-14T19:07:17.725481+00:00,47.48.154.233,monitor,application,info,POST /login HTTP/1.1 401 from 172.3.66.140 — invalid credentials,"http, auth"
2026-06-14T19:07:02.771411+00:00,162.2.203.153,web-srv-01,auth,info,Failed password for jackyoung from 76.183.163.172 port 40065 ssh2,"ssh, brute-force"
2026-06-14T19:03:47.583754+00:00,217.166.181.94,vpn-gw,auth,warning,Accepted publickey for colonaustin from 102.45.120.55 port 51862,"auth, sudo"
2026-06-14T18:42:17.177608+00:00,143.218.0.167,web-srv-02,système,warning,CPU temperature above threshold: 96°C,"cpu, temp"
2026-06-14T18:33:41.579540+00:00,36.198.241.252,monitor,système,info,Out of memory: Kill process 96979 (nginx),"kernel, oom"
2026-06-14T18:32:24.524478+00:00,146.71.152.156,monitor,réseau,critical,TLS handshake timeout from 157.157.231.175,"tls, error"
2026-06-14T18:28:50.156285+00:00,3.132.120.67,db-master,auth,info,Failed password for yjensen from 89.91.8.221 port 39531 ssh2,"ssh, login"
2026-06-14T18:23:02.885277+00:00,167.49.153.7,db-master,application,info,POST /login HTTP/1.1 401 from 130.3.63.236 — invalid credentials,"db, timeout"
2026-06-14T18:14:16.628561+00:00,217.3.169.108,proxy-01,réseau,info,New connection accepted from 211.45.49.52,"tls, error"
2026-06-14T18:12:00.444207+00:00,185.199.246.159,monitor,système,info,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-14T18:07:57.117356+00:00,15.227.92.221,db-replica,auth,warning,Invalid user elizabethfranklin from 64.24.132.119,"auth, sudo"
2026-06-14T18:07:04.198704+00:00,112.203.29.18,monitor,réseau,info,DROP IN=eth0 OUT= SRC=68.100.37.185 DST=10.171.44.39 PROTO=TCP DPT=3306,"tls, error"
2026-06-14T18:03:07.413934+00:00,209.63.76.240,monitor,réseau,critical,Connection from 213.43.103.238:57359 to 172.27.159.214:22 ESTABLISHED,"tls, error"
2026-06-14T18:00:02.410655+00:00,7.250.101.247,proxy-01,système,info,CPU temperature above threshold: 94°C,"kernel, oom"
2026-06-14T17:51:38.258489+00:00,27.0.213.248,web-srv-02,réseau,info,Connection from 120.8.82.228:38693 to 172.22.143.8:5432 ESTABLISHED,"firewall, drop"
2026-06-14T17:50:20.686943+00:00,104.240.29.171,auth-srv,application,info,GET /api/v1/users HTTP/1.1 200 1057ms from 16.28.153.30,"http, api"
2026-06-14T17:36:51.762095+00:00,48.232.139.255,proxy-01,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-14T17:36:44.071435+00:00,29.238.207.242,db-replica,auth,warning,Invalid user charlesallen from 51.151.23.49,"ssh, brute-force"
2026-06-14T17:19:13.533430+00:00,167.98.134.83,auth-srv,système,info,systemd: postgres.service start request repeated too quickly,"kernel, oom"
2026-06-14T17:14:05.509786+00:00,139.194.92.221,monitor,système,warning,systemd: nginx.service start request repeated too quickly,"disk, error"
2026-06-14T17:13:10.712999+00:00,39.81.184.27,proxy-01,système,critical,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-14T16:53:13.619717+00:00,28.115.8.161,web-srv-02,application,info,Unhandled exception in worker 95056: NullPointerException,"http, auth"
2026-06-14T16:52:24.158842+00:00,103.33.45.67,web-srv-02,auth,warning,Invalid user jwall from 66.140.104.9,"auth, sudo"
2026-06-14T16:50:25.207122+00:00,73.92.232.117,db-replica,auth,info,Invalid user andersondebra from 152.252.254.137,"ssh, brute-force"
2026-06-14T16:49:50.701432+00:00,223.34.176.108,web-srv-02,système,warning,systemd: nginx.service start request repeated too quickly,"cpu, temp"
2026-06-14T16:41:30.642524+00:00,158.15.155.11,auth-srv,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-14T16:33:01.227368+00:00,184.121.214.205,vpn-gw,auth,warning,Failed password for wmatthews from 206.189.163.93 port 59809 ssh2,"auth, sudo"
2026-06-14T16:23:33.658889+00:00,148.188.73.189,web-srv-02,système,critical,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-14T16:10:15.457000+00:00,120.236.36.228,db-replica,auth,critical,pam_unix(sshd:auth): authentication failure; user=michael20,"ssh, login"
2026-06-14T15:48:13.540914+00:00,65.149.54.75,auth-srv,réseau,warning,TLS handshake timeout from 50.62.35.60,"tls, error"
2026-06-14T15:47:58.968463+00:00,208.0.150.19,db-replica,auth,info,Failed password for jacob11 from 81.69.23.150 port 58492 ssh2,"ssh, brute-force"
2026-06-14T15:40:25.483741+00:00,149.13.40.252,db-master,réseau,info,New connection accepted from 149.149.15.233,"tcp, established"
2026-06-14T15:36:58.933778+00:00,116.202.111.152,web-srv-02,auth,info,pam_unix(sshd:auth): authentication failure; user=smithantonio,"ssh, brute-force"
